variation	verified_reviews	rating	date	feedback
Echo Dot	I was exited to buy my first echo dot and I had to say I’m somewhat disappointed after four months of use.  Make sure you do your research and figure out if your home Technology Ecosystem works with Alexa.  The integration can’t locate one of my three Nest thermostats no matter how many times I run the locate feature. It also doesn’t tell you once you integrate them, your smartphone Nest app is rendered useless after that.  I have seven outdoor Blink cameras and it only finds five.  When I ask “Alexa shoe me my Deck camera.” It takes forever to actually render a decent picture on my tv.  (I have a strong WiFi signal).  Also has a slow connection to my Ring doorbell. By the time it shows the camera the person that rung the doorbell is usually gone. It controls my Sony Bravia tv sometimes and other times it just goes “Meh, sorry it’s not available right now.”  It has a temperamental relationship with my Directv DVR, some days it’s happy, other days not so much.  Amazon music feature is cool and music quality is good not great. You have to buy the big boy speaker (3rd gen) to get decent sound for a large home.  It’s clearly on the right path to full home smart technology integration... but it’s still a long way off from being truly reliable and useful. Works better for small homes, apartments, or townhomes with fewer devices. If you have a larger home it takes a little more time, patience, and a computer science degree to get everything working. I’ll try again when Gen5 comes out.	1	March 6, 2020	0
Echo Dot	Just ok	3	January 6, 2022	1
Echo Dot	I'm not sure if I'm just unfamiliar with how to use the Echo device but Alexa doesn't have access to most of the features that I would expect it to. When it comes to controlling my smart devices it has a difficult time communicating or controlling my smart devices.  I give the sound quality 5 stars. But syncing the echo device with my Alexa app to give myself hands free control over my device's has been a little bit more difficult than I had expected. Over all it's a great device but it needs to have more detailed instructions for the hands free command features.	3	September 30, 2020	1
Echo Dot	Well Made and the tech is pretty stunning.  Initially really kinda cool, then they get a little creepy, are they listening? and then the coolness starts to fade.  We bought them last Xmas and one has been off line since June...no one noticed.  The other one appears to be online but we just don't use it.  We have tech savvy people in the house, but we forget it is there, until it glows or someone says Alexa.  The cost to have them control anything is pretty high, so we haven't done that yet.  we'll see...	3	November 5, 2020	1
Echo Dot	We love the speech recognition when using the shopping list.Integration with our Amazon Music and our Playlists is continuously breaking up, stopping, skipping.  Our Echo sits right above our modem, so its not our internet.I use Amazon all the time and I love the Amazon music app on my cell phone, no issues.If I only wanted it to play our music, I would send it back, throw it away or burn it. This may sound harsh. It is.  I would love for someone at Amazon to call me and take care of it.	3	November 9, 2020	1
Echo Dot	Alexa’s voice is in a difficult range for me to hear (I’m hard of hearing with mostly upper range loss), and she doesn’t enunciate well. Disappointed but not surprised it doesn’t have better accessibility options - I have Siri changed to a male voice that’s much easier for me, too bad Amazon didn’t do the same.	3	June 25, 2021	1
Echo Dot	Sooner or later these always crap out. The one I use now has trouble understanding what I say.  Reminder to go to the store, might be repeated as open the door. It's annoying as hell. I was given a new one for Christmas so today I decided to use it to see if it could hear better than the old one. It lasted about 3 hours before I hurled it out the door. I had the volume set where I could hear it very well when it replied to a question I would ask it. When it would announce a reminder the volume would be less than half of what it was set at. It wasn't loud enough for me to hear. That renders it worthless since I need the reminders because of my poor memory. I went back to using the old one that can't hear worth a damn. These are cheap electronics that will fail at some point in the future. I return them for replacement. There's loads of renewed ones because of the problems with them and the firestick devices. I keep extras on hand in case I hurl one out the door or put it under a car tire and flatten it out. It's a very aggravating thing for sure. Don't spend a lot for it because it is not worth it.	1	May 30, 2021	0
Echo Dot	My kids each got one for Christmas. They argue because they cannot play different music in each of their rooms. They have to listen to the same thing. Most times when you tell Alexa to play music it only plays in one of their rooms. As soon as you get it squared away and playing in both rooms someone asks it to play a different song and the whole annoying process has to start all over. Also, the question of the day is another problem. Both kids like to do it, but it only allows one of them to play. As soon as it is answered that’s it for the day on both echos which sparks another argument. Terrible, frustrating, annoying....thats what I think of the Amazon Echo. The only plus side is the sound quality.	3	January 17, 2020	1
Echo Dot	Sometimes it works and sometimes it doesn’t.	3	November 30, 2021	1
Echo Dot	The quality of this Dot is not the best in the slightest bit. The audio is terrible, most likely because the cloth material surrounding the speakers dampens and muffles the audio. Voice recognition is decent. Alexa is not able to work with many of the features it is advertised with, which is a major downside. This Dot could be a lot better, and hopefully software updates improve Alexa over time.	3	May 30, 2021	1
Echo Dot	This does everything I wanted.  With a WiFi connection you can take this device anywhere.  Ask questions, use a timer, listen to music and keep time.  It does it all.	3	August 27, 2021	1
Echo Dot	it was nice but limited use so I gave it up lol	3	November 18, 2021	1
Echo Dot	I got this to replace my 1st gen. Echo, (which had better bass & resonance than this), but 1st gen's volume control is now shot. This is pretty good for letting me sing to tunes between choir rehearsals & I'll hope for continued good results from this nice sized unit.	3	July 7, 2021	1
Echo Dot	The speaker sustem works well enough, but Alexa has serious bugs and has trouble answering even simple questions.Example:  Ask Alexa to play music in a certain room. If music in already playing anywhere else, she will tell you that and ask if you want to play music where you requested.  YES, THAT'S WHY I ASKED!Example:  If you ever turn on the explicit music filter, it cannot be turned off.  Alexa will tell you it's off, but if you then request she play a song, she'll tell you she can't because the filter in on.  ARGH!Example:  If you request to play music using the app, it will always respond that there are no Alexa devices connected to the internet.  Wow, really?  I have 6 connected!Amazon tech support was no help fixing any of these issues.	3	August 29, 2019	1
Echo Dot	I use the dot mostly for information I am seeking from the World Wide Web, but 95% of the time I will ask Alexa a question and she will come back talking about some random crap, Not even close to what I asked. The echo dot is good for basic questions ie: what day is it, what time is it . If asked to remember something it does but often what it says is wrong. The sound is tinny and muffled at the same time, I usually will have to ask Seri the question to get a better response.	1	July 23, 2022	0
Echo Dot	It won't remember my name when I talk to it, it always calls me Jimmy (my fiance) even though I've been personally using it away from home for 2 weeks. Asked it to address my name and remember it and Still calls me Jimmy. Also, maybe this is only a fluke with mine, but my music cuts out when it plays for long periods of time. It still does everything else I need it for, just, it can be annoying.	3	April 10, 2021	1
Echo Dot	it doesnt alway responds to the request it starts and then stops. Im unable to figure out why.	3	October 21, 2021	1
Echo Dot	"If you just want an alarm clock or listen to music, this is the item for you. But forget it if you want to use it for anything else. Setting up anything is a chore. Using the skills is like a bad relationship with Siri. They make it seem like you can talk to it like a human, but if you don't remember the actual name of the skill you want to use, and say  ""tell ______ to log ______"" it does something else entirely or says it's not sure. If by chance it opens the correct skill, you have to listen to a song and dance while it introduces the skill and asks you what you want - every time. I tried to use it for a diet and and had to enable and disable 6 skills before I realized that not one of them could log my food, count my calories and keep track of my weight all in one skill. I ended up having to use 3 separate skills. I could have jotted it down on a piece of paper 10 times faster.  My suggestion to Echo Dot is to cut out the small talk, make it really recognize what we're saying and remove all the half-assed skills until they're actually usable."	2	November 19, 2019	0
Echo Dot	It is not as the 2nd Gen or 4th Gen. It has some problem on listening. Other gena work like a charm.	2	June 17, 2022	0
Echo Dot	As I purchase new items I will think of Alexa but as for now Alexa only controls two TV's in my house and the lightbulbs I purchased at Costco. Alexa is a great novelty but not completely useful in my house yet. Originally I was excited and purchased plugs to go with Alexa but was disappointed to learn they were only useful for light fixtures in my house, which are mostly on switches anyway, and bought the less expensive bulbs instead.	3	April 1, 2021	1
Echo Dot	Volume is very low even my grandchildren are unable to hear it., when turned up volume reverts back to near nothing. Very frustrating. 😡I have a different model & it works great.	2	May 25, 2022	0
Echo Dot	Does what it wants whenever it feels like it.  Voice recognition isn't good, audio is ok, it stars speaking at random.  Quite frankly the thing isn't good but what are our options.	2	May 19, 2022	0
Echo Dot	It's not bad good sounds quality but it doesn't have YouTube music as a music streaming option so it's now more of a paper weight	3	September 22, 2021	1
Echo Dot	Dislike that I have to unplug device, and try again asking to turn on to radio station, when I tell to turn off it continues to stay on I have to unplug again to turn off. If I want to listen to anything it gives pay options. Unhappy with Device, I got it so I wouldn’t have to use my phone or tablet.	2	February 2, 2022	0
Echo Dot	"Got an echo dot and tried to hook it up to my computer system , which the instruction said I could, after trying several times and downloading software thru the apps store I was told that a needed a wireless device to set up the Dot.REALLY the reason I wanted this system is that it was advertised as being able to work thru my computer system.NO WHERE IN THE INSTRUCTIONS or on any website was there anything that said ""MUST HAVE WIRELESS DEVICE TO SET THIS UP"" to me this is a poor manual as well as a design flaw , not everyone wants to use their phone to set up a system that is advertised as working on a home computer. I mean how hard is it to have your product search and find my wireless system without me having to piggyback it thru another device.this is why I am giving this a low rating as I am also wondering how many others are giving this as a gift thinking the same thing only to find out that they need to have another wireless device to get this to do what it advertised to do.I will be returning this device for a full refund and warning others about this."	2	December 7, 2019	0
Echo Dot	No review yet...	3	December 15, 2021	1
Echo Dot	Quede encantada	3	December 21, 2021	1
Echo Dot	Music	3	January 5, 2022	1
Echo Dot	She doesn’t respond all the time	2	July 30, 2022	0
Echo Dot	This is my first robot. I love the way I can just ask it any question that pops into my head.  Alexa,  what are the bones in the ear. BAM. Also, it is way awesome as far as playing music. Just wake the genie in the hockey puck and about 85 percent of the time Alexia comes through with whatever tunes you desire. Plays all the iTunes you bought, can dial up radio stations, sports, whatever, the thing is beauteous. Back in the day R Crumb had a cartoon about a guy who lived and rode around in his bathtub. I can see this ridiculously affordable device (two six packs) putting me in such a state.  Why think, why move when you have this baby at your side.  Nirvana.Why then do I give this game changer one star? Simple. I got a black one. I like black. What engineer was the genius who decided to make the four simple control buttons on top of Dot 3 , the EXACT  same black color as the Dot casing?!? They are unreadable if they are more than 3 feet from your face!  Are you kidding me? My goal in life is to not have one of the fitness circles on my Apple watch budge. At all. Ever. Every time I need to fiddle with the mic, adjust the sound, reset the app , (which you might have to do if it is unplugged) on this hockey puck in a dimly lit room, I have to get up and get a friggin flashlight to distinguish between the four buttons!! They just blend into the rest of the gizmo. Engineering  crew. You owe me 50 push ups. Doh!	1	November 4, 2019	0
Echo Dot	I found Alexa very helpful and easy to use. I LOVE how she is bilingual and that’s a big plus. I can ask for stuff in English or Spanish and she would answer to both. But I totally hate Amazon music and I don’t like not one bit Spotify algorithm. So I am very disappointed that I can no use YouTube music with Alexa, to which I have a premium account. This is a big problem for me because I use Alexa mostly for music.	3	February 22, 2021	1
Echo Dot	I got alexa for a trial with XM radio.  The device worked as it should but i kept having the feeling i was being monitored.  This device feels so intrusive i’m not sure that even though i now have it unplugged and in a bag, i’m not convinced that it is somehow no longer still listening to me.  I’m debating whether or not to throw it in the trash.But i gave it 3 stars because it is easy to set up and works nicely, if one can tolerate having Jeff Bezos and his company listening in on one’s home.  It is freaky.	3	August 5, 2020	1
Echo Dot	Very slow to respond have to keep repeating hey Alexa hey Alexa before any action and it's not because of my internet service either	2	June 12, 2022	0
Echo Dot	I keep setting the volume level (9) by asking Alexa to save it but the volume keeps going back to s lower level.  I don't understand what's happening?	2	June 3, 2022	0
Echo Dot	"I bought this soley for the benefit of having a voice on command timer and speaker for my classroom. This thing was impossible to set up. It refused to connect to both wifi and Bluetooth. I thought I would still keep it just to use it to set timers, but it wouldn't even do that basic feature without being ""connected to wifi"".  I'm really surprised at how frustrating this was to try and set up for an Amazon product. Returned."	1	August 24, 2022	0
Echo Dot	It's not bad to set up, but some of the more sophisticated uses takes some digging and playing around to figure out. It has lost its connection for some unknown reason on occasion, which is annoying but not a game-ender. It has spontaneously started playing music, triggered by some unknown force. We are surprised at some of the simple requests or questions that it cannot handle or learn. I do worry about how much of unintended conversation or data is being collected and stored in that great concrete bunker in the sky (or Ashburn, as the case may be). Some uses require changes in the volume, up or down, from the current setting. It is a useful novelty...but duplicates the capabilities already present in most smart phones, only with a slightly larger speaker and mic.	3	December 24, 2019	1
Echo Dot	She doesn’t understand A LOT of commands. Things that you would think would be a no-brainer for her. We have to very clearly annunciate every word and syllable otherwise she gets it all wrong.  Also, trying to pair 3 devices in our household was a complete nightmare! Finally had to call customer support to walk us through it. Still can’t figure out how to use all 3 devices at the same time, however. The app isn’t very user friendly either. And when my children are playing games with her, she’ll just quit right in the middle of it. But, when she does understand you, she only plays someone’s music in one room, she finishes a game or tells you the weather, keeps track of your shopping list, it’s great!	3	February 3, 2020	1
Echo Dot	Easy set up.Small, compact.Unfortunately poor sound quality.	3	November 22, 2021	1
Echo Dot	Well I was hesitant to buy since it's always listening but the convenience of asking Alexa certain things say in the  dark is cool.  I bought 2 and  vran them in stereo for a day.  The sound quality is muffled it's missing mids and true bass.  So now I have one in the  kitchen and one in the bedroom no more stereo.  I find it very useful  as a timer since I cook a lot and time my morning french press with this puck.	3	December 16, 2020	1
Echo Dot	Amazon get it together! It's incredible that DOT 3 is not integrated to Fire stick in order to turn ON the TV in order to not have to use the remote control of the Fire stick to turn ON the TV! Or are you doing all this on purpose to sell the new Amazon CUBE? At least you least you should alert customers you are not giving this obvious feature with DOT 3 so one can evaluate and decide what product to buy. One can suppose that if you can use the Fire stick 4k remote to turn ON the TV you could also use DOT3 to ask Alexa via voice to turn ON the TV as well; the feature is still not yet supported according to DOT3 Tech Support  from Amazon.	3	January 9, 2020	1
Echo Dot	I bought a 55' amazon fire TV and an amazon echo dot for my wife who is paralyzed it simply doesn't work 50% of the time sometime's it will turn the volume up but not down sometimes it will turn the volume down but not up most of the time alexa just says fire TV dosn't support that but it dose because it works sometimes alexa won't turn the TV on or off at all Most of the time alexa won't switch the TV inputs for some reason a lot of the time I'll give alexa a TV comand and she'll turn on my Xbox iv gone through the alexa app were it lists what you said to alexa and what she did in response and you pick if alexa responded correctly alexa is supposed to learn from this but she doesn't and the alexa app rarely lists the commands she got right so basically Alexa has been pretty much worthless except for setting alarms, timers & turning my Xbox on & off which I have on a shelf out of reach it should be noted that a Amazon echo dot cost about $25 where a Amazon echo plus with built in hub cost $150 a big difference in price and probably a big difference in quality so I'm going to bite the bullet and try the echo plus I wouldn't bother normally but like I said my wife is paralyzed and if Alexa worked as advertised it would change her life a lot O and don't bother trying to make phone calls with Alexa she'll make the call but you can't hear the other person talking and the receiver only hears bits & pieces	1	December 27, 2019	0
Echo Dot	I compared this to my old second generation echo dot:1. The microphones are definitely worse. I have to get closer or shout to get it to listen to my command. Another Echo device usually would register my voice command downstairs first and not this one closer to me.2. The speaker out of the box got way too much bass. It gives you a false impression that music sounds better on this speaker, but it worked horribly when I tried to use it for Audible3. Luckily we can adjust the bass/treble/mid in the Alexa app or use voice command to do that now. It sounds a lot better now after adjustment	3	June 23, 2020	1
Echo Dot	When I try to end a call Alexa tells me “theres no active call” yet there is and im stuck recording on someones answering machine with no inability to hang up. When i give clear instructions like “Alexa play a tale of two cities by J cole” she will play something like “ok i am playing metamorphasis by hilary duff” ??? The living room and kitchen echos are constantly mixing each other up. Ill be in the kitchen asking a question and the living room goes off but then when i ask the living room to stop there is no response. Sound quality is bad but thats expected for a $30 speaker. Sometimes when im having an important conversation for work she thinks im talking to her and will start going off. When i ask a simple question that warrants a one word answer like a kitchen measurement conversion she goes off on an unrelated tangent about some recipe listing 50 ingredients but fails to answer the simple question.  id only recommend if you want a device to make your blood boil and piss you off 3-4x a day. Major work needs to be done to consider her a help rather than a pest.	1	November 12, 2021	0
Echo Dot	I got this to listen to music in rooms where I don't have speakers.  Pop is there on command, classical music by a specific musician or conductor, or worse a complete opera sung by a specific artist Alexa can't find it.  Even if I am looking at the subscribed to, prime music page repeating to Alexa the exact information listed there (remember, I'm paying a subscription to use) and Alexa can't find it...(and won't stream to the dot instead of on computer either only reminding I can only play from one location) If by rare chance I do get my request, if I ask for it again the next day using the same words...Alexa can't find it.  Other chores Alexa works fine...but not classical music.  Rap/Hip Hop on command... Ariadne auf Naxos you're out of luck.	2	July 12, 2021	0
Echo Dot	The only reason it gets 2 stars instead of one is the sound quality and operation after setup.... However.. Here's why I gave it a low rating: I have a galaxy note10+ and high speed wireless at home and it was absolute BS trying to get the effing thing connected to my phone and internet both. The setup mode is an utter joke. Once connected it works great, but man, I wanted to do Alexa connected lighting as well but now it's a he|| no from me. I had it in setup mode 15+ times and my last try before I gave up it finally connected. I didn't change anything about the order of the way I tried to connect it or anything, and followed the directions to a tee in the Alexa app. I'll stick to my google assistant and a regular Bluetooth speaker, thanks.	2	May 26, 2021	0
Echo Dot	I received this as a promotional item and was curious to compare it to my Google Home mini system that exist in my house now. Overall I'm slightly disappointed when comparing the two systems. The sound quality from Alexa is much better however everything falls flat for me. Ive had several devices to randomly remove themselves after adding them into my groups. I find myself arguing with the Alexa system after giving simple commands and it not registering what I said. The only reason I'm keeping this speaker is to use it as an audio speaker in my garage.	3	October 17, 2020	1
Echo Dot	After a year of using my Echo Plus as an alarm clock in my studio apartment, I found myself missing it when I moved into a place with walls. I bought the Dot when it was on sale for $29.99 because, not only did I now need one for my bedroom, but it was cheaper than a lot of alarm clock options. The best of both worlds. WELL. The error message of Not Being Able to Connect to the Internet became a daily problem very quickly. I tried every troubleshoot from every blog I could find, and I spent quite some time on the phone with amazon trying to figure out why it wasn’t working. Surprise! If it isn’t connected to the internet, the alarm won’t go off. So I woke up late for work and decided it was the last straw. I think I got a dud and it’s going back.As if this wasn’t already kind of disappointing, I am not allowed to do an even swap for a new Dot. The only option I was given, aside from mailing it in and having techs look at it for an undisclosed amount of time was to return it (since I am still within the return window.) However, the price has risen to $49.99, so if I want a new one I have to pay the difference, which is ridiculous. My Echo Plus stays connected just fine. And the Dot was maybe 20 feet from my router, so, again, I think I just got a dud. It’s disappointing that they couldn’t do an even exchange of a Dot for a Dot, especially since this thing stopped working almost immediately. And frankly, when it worked it was a cool gadget, but I am not sure it’s worth $50.	1	September 5, 2019	0
Echo Dot	Difícil de emparejar por Bluetooth	3	December 6, 2021	1
Echo Dot	"To be very honest, this product is very well built, sound quality is amazing, very loud, and it picks up your voice very well. I enjoyed having this device and playing around its different features and skills that it has. What I do not like about this product, which you might agree on, is when you ask Alexa Questions. Asking questions, often it will say something along the lines of ""I don't know,"" or give you a different answer to what it is that you want. Comparing Alexa Echo Dot to the Google Mini, they both are good products. But If you are looking to ask more questions and such, I say maybe the Google Mini would be the best bet, since the Mini uses Google to find its information while Alexa only uses Wiki."	3	December 18, 2019	1
Echo Dot	Alexa will pick up what you say half the time, though doesn't always understand what you say. Very very rarely will the dot follow through with commands, and many skills don't seem to work either. Any time I ask for music to play it just repeats the command before the light ring goes gray (as with many other commands). Really glad this was a promotional gift and not something I'd spent my money's worth on, because it just about never seems to do any commands correctly, if at all. Even on day one it was semi functional at best, and only went downhill from there. I usually try to leave at least one positive thing on my reviews, however.. I just can't seem to find something I can praise it on, except for maybe it telling me when something has been delivered (which my text/email notifications do anyway). All in all, I can't say I would recommend this product, perhaps the Echo is more functional than the Dot? Can't add anything on that behalf, but best of luck.	2	September 14, 2020	0
Echo Dot	So I got this for free. I wouldn’t buy this since I have no real use for it so I can’t really speak for value money wise. Voice recognition seems pretty good. Sound quality is ok with music, normal talking isn’t as clear. I have not really done much with Alexa except to ask if I have a notification. Or the weather. I don’t really see the need for weather as I have a phone and a smart watch.	3	March 5, 2021	1
Echo Dot	"Received this is a Christmas gift from my husband and overall it's neat and I enjoy listening to music and NPR while making dinner. HOWEVER....it tends to cut out halfway through songs and move on to the next one without prompting. It also gets ""stuck"" on the blue light with no response to a request from time to time. I've dealt with flashing lights of red, yellow and green, with no messages or calls waiting, and no reason for the lights (when red is flashing, all our other wifi using devices are doing just fine). It's a little frustrating, especially with no recourse to fix the issue, since I'm not sure where it's stemming from. The Alexa app hasn't been very helpful in these instances either. But when it works, it's fun."	3	January 8, 2020	1
Echo Dot	I used to love my Alexa. I loved it do much I bought one for every floor in my house and a couple rooms. We love music so it was nice to play music all over the house but the songs we listened to the most all of a sudden could only be played with music unlimited. We would listen to a song for like a week without unlimited and the next day it would no longer be available. It’s really annoying but a market strategy. Now I just get frustrated that I can’t listen to the same music I listened to the day before.	3	August 22, 2020	1
Echo Dot	I specifically ordered the dot with a smart bulb so I had a bonus. Everything worked just fine for several days but then Alexa told me that things weren't connected right and I had made no changes. I unplugged both the bulb and the lamp with no success. I guess it's most frustrating because I have no place to call to have someone help. The dot works fine and the speaker picks up from the adjoining room better than I expected.	3	February 26, 2021	1
Echo Dot	We had the older version & it was way better on pretty much everything!! The sound on this is not good & always having trouble recognizing what were saying	3	September 4, 2021	1
Echo Dot	Received this product for Christmas. It sort of worked for a few months. Then it forgot the WiFi, and no the WiFi did not change.Been trying to re-set up device for the past 2 hours. Device is registered on my account, but won’t recognize.The Alexa app is absolutely terrible when it comes to user friendliness and user experience. Everything is pushed towards voice and I just want to navigate to where I need to be bc the voice results are not helpful.In the end, this device just does not work. Maybe this one is defective, but being a 3rd gen device, things should just work by now.Begging Amazon to do better.	1	May 29, 2022	0
Echo Dot	The sound is good...but it randomly stops every few songs. Pretty disappointing.	3	November 9, 2021	1
Echo Dot	My kid loves communicating with Alexa. The sound quality is good. Some games are fun.	3	October 29, 2021	1
Echo Dot	I bought an extra speaker for my bedroom because I need music to sleep, and at least three nights a week, the music stops playing overnight repeatedly, which wakes me up every time it happens. If I have Spotify set to play a playlist on a loop, then that's what should happen on the Echo. I'm not sure if it's a setting on Echo to stop playing after a certain period of time, but I have searched through all the settings and tried replacing the speaker with no improvement. When I tell a program to play music on a loop, that is what I expect it to do until I tell it to stop. I will have to get a regular bluetooth speaker because Echo is not capable of doing the job CD players mastered twenty years ago.	2	July 21, 2021	0
Echo Dot	We have Amazon Echo and Alexa devices in ever room of our house. We have a Flex plug in our small bedroom but decided because of good reviews to replace with the Dot. Sorry to say the sound quality is really bad. Super muffled even with bass down and treble turned up we can't get it to sound good.I'm not one who is really picky about sound quality so for me to complain is a big deal.I don't get it, the Echo's are such amazing products, why is it so hard to get good speaker quality from the Dot??	3	September 19, 2020	1
Echo Dot	meh, I'll be honest I use it as an alarm, i thought it would synch to tv as an extra speaker nope. my name is alex and i was hoping i could make alexa a hot male. nope. now i wonder if this was a ploy so it can listen to me cuz Alexa for me does not meet my needs or even funny fantasy of Alexo. alexa doesnt support my LGBT lifestyle. I want alexa to coddle me. oh well Alexa is just my Alarm. and ps it's useless if it's not connected  or if there is no wifi. I may be wrong but that's all I got out of it. but hey for other people it's great if you have amazon music and whatever else u can afford	3	January 7, 2020	1
Echo Dot	"I was loving having Alexa in my house. I loved that she would sync with att and i could make and receive phone calls through all my devices. I actually got 2 echo dots and and an echo show to cover all rooms in house. The devices would also control my fire tvs. NOW... It does none of the sort and Alexa doesn't understand a word i say. She gives the strangest responses or doesn't respond at all. She does random stuff like play music or tell a story without me asking her. I've contacting customer service multiple times about the phone call issue and have gotten no resolution. I give up..i can't even get Alexa to play music. Ill ask for one type of music and she gives me something totally different. with every command, it usually ends in ""Alexa stop"". It's gotten intolerable.. I barely use my devices anymore. They are useless"	1	March 16, 2022	0
Echo Dot	I bought this hoping it would sync with my echo plus and I could listen to the same music in two different rooms.  The dot and the plus work well independently but they do not work together.  I spent 1/2 hour on with the chat tech and she got it to work one time.  It does not work if I move the dot - I am very disappointed.  Both hooked up to the same wi-fi and amazon account.	2	December 11, 2021	0
Echo Dot	I have both Echo Dot 2, 3, Echo Show 5 / 8. I love the Echo Dot 2.The Echo Show 5 is located in the bedroom while the Echo Dot 3 is sitting in the leaving room. I haven't started using the 8 yet. I bought to keep in touch with my family. I wanted kids to be able to drop-in anytime while I am in the field.The Echo Dot 3 works fine but I have to come closer for it to pick my voice command easily while the Echo Show 5 picks it on the first attempt. I have also noticed that putting them side by side the Echo Show 5 response to voice command is faster than the Echo Dot 3.	3	February 12, 2020	1
Echo Dot	Voice recognition started becoming more difficult after a year. Speaker is now going out.My parents echo is still going strong after several years, so I know this is not necessarily the norm. Just disappointed that mine is no longer working.	2	April 16, 2022	0
Echo Dot	I bought the echo dot thinking it would play music, act as a speaker really.  I wasn't that interested in having it tell me when to exercise or what to make for dinner or whatever.  And it's possible that I simply don't know how to ask the right way or some other technical knowledge that I lack.  But I can't seem to get it to answer the questions I ask or play music the way I want it to and since that's the main reason I bought it, I kindof think it SUCKS and is frequently more frustrating than effective.	3	August 30, 2020	1
Echo Dot	Alexa works great, however whenever I asked to lower the volume down or to turn the volume up it wont do so or increases it to full max which is a shock when your lying in bed. I've returned this product and exchanged it twice and still having same issues as the prior one.	2	March 2, 2022	0
Echo Dot	Very good product. Was easy to set up and connect almost everything. It’s not compatible with my cameras but that’s why only 3 stars ⭐️ ⭐️⭐️  Otherwise I would of gave higher if it was compatible with at least one camera. Very good speech recognition tho. My two year old granddaughter loves it and Alexa understands her sometimes when I don’t and plays her songs. She’s so smart.	3	May 11, 2021	1
Echo Dot	Not cordless	2	August 8, 2022	0
Echo Dot	I rarely write reviews but I felt this was worth writing a review aboutSo last year I bought the Echo Dot (2nd Gen) and fell completely in love with it. The voice recognition was on point and although the sound quality could be better, it worked for what I needed.I bought the 3rd gen this year and tbh I’m pretty disappointed. Yes the sound quality improved, and the features have expanded.However the voice recognition is absolute crap.I have to repeatedly tell it to do something and it ends ups doing something else. It’s gotten to the point where I switched it with my 2nd gen in the bedroom so that it stays outside JUST for music. So now I use my 2nd gen echo for all my daily tasks instead.	3	December 12, 2019	1
Echo Dot	It plays in the wrong part of the house when I requested to play in a group	3	October 14, 2021	1
Echo Dot	"Just about everything I ask for ...podcasts..music...etc it doesn't know what I want! I can be listening to a certain artist or podcast and ask for more episodes and EVERYTIME it says it doesn't know it!!!!! ( It just suggested one but now it doesn't know ????) Ive come close to throwing it through a wall!!! Going to try the Google one ....I've heard it's so much "" smarter"""	2	January 16, 2022	0
Echo Dot	Requiere suscripción	3	December 13, 2021	1
Echo Dot	They always go bad after being outside. The sound is too low. And it's too expensive for what you get	3	October 9, 2021	1
Echo Dot	"I have an older gen Alexa ""tower"". She was very responsive. Her cousin Dot, seems to pretty much give you the finger.I say, Alexa and there is no response. I repeat a second time and maybe about 50% of the time she will respond. 3rd time with the wake word is generally when she will come around.Don't get me wrong, I like dot. I do! She can be quite sassy at times. If you don't expect a a response the first time, you'll be fine. The sound quality is okay. Not concert  hall quality, but okay. Nothing to write home about and I definitely wouldn't say that to Alexa."	3	June 7, 2020	1
Echo Dot	Music plays really good, could use a little more bass, but not bad for the price.The only knock, is the voice when Alexa speaks. Very muffled at low volume (<4 volume level). It’s like someone has their hand over her mouth. From 5 feet away, I can only understand about 20% of what she says. I see other people recommend hooking up and external speaker to the Auxiliary port, but that’s just too much work. I believe this is the 3 gen, so I’m a little surprised to see these types of problems. Echo team needs to get this fixed ASAP before I think about buying another.	3	July 4, 2020	1
Echo Dot	I have three Echo Dot's and two google's.  I am older and can't hear the female,ONLY, voice on the dots as well as the males on the googles.  She is very helpful etc, but doesn't help that I can't hear her as well.  It would be nice to have a choice between voices as on Google.  I don't think the quality of speaker is as good on the dot also.	2	December 29, 2021	0
Echo Dot	This thing is terrible. I'm in setup trying to get it to connect to my wifi and it keeps telling me the password is wrong. I have double and triple-checked it and the password is correct. This device is utterly worthless to me because it isn't capable of connecting to my wireless for some unfathomable reason. It spends 10 minutes trying to find the wifi signal despite the thing being less than a foot from my router, and then has the gall to tell me that the wifi password is wrong. I don't know what is actually wrong with it and at this point I've stopped caring. I got this thing for a dollar on a deal and I still regret that purchase as it's worth considerably less than $0.99. Absolute garbage.	1	April 27, 2022	0
Echo Dot	Loved my wyze outlets with the dot but now can't get them to pair after a power outage.	3	October 15, 2021	1
Echo Dot	Sound quality is poor	3	December 3, 2021	1
Echo Dot	When we first got this we loved it but now none of them work well at all. They all went bad at the same time. You literally have to scream at the  things to get them to listen and when they do listen they do  everything but. God forbid you ask it to stop chiming your morning wake up alarm because you have to scream at it and wake up the rest of the house. Don't buy these things they are no good after a year.Update clearly Amzon is aware of the failures because now it is asking me if I had to ask it more than once.Now if only this one did it I would understand but all of mine do it.Buy Google.This thing is garbage	1	April 22, 2022	0
Echo Dot	I havr to screen at it to get it to listen half thr time it sits 3 feet from me at my desk and still has issues	3	September 3, 2021	1
